seed,scenario,scenario_id,split,risk_budget,object_type,method,chosen_action,true_memory,estimated_memory,uncertainty,predicted_risk,visible_fraction,success,shape_error,memory_error,damage,max_stretch,contact_rate,force_clip_rate,strain_energy,final_progress,diagnostic_count,actual_failures,predicted_failures,actual_failure_bits,predicted_failure_bits,trajectory
5,15006,combined_memory_stress_5_15006_deformable_sheet,combined_memory_stress,0.20,deformable_sheet,damage_aware_visible_mpc,fixture_avoid_pull,0.65648,0.00000,0.36176,0.05770,0.66667,1,0.14655,0.65648,0.00000,1.40121,0.03333,0.05000,1.30577,0.16431,0,,,00000000,00000000,0:err=0.256:stretch=1.40:contact=1;12:err=0.176:stretch=1.40:contact=0;24:err=0.127:stretch=1.40:contact=0;36:err=0.129:stretch=1.40:contact=0;48:err=0.143:stretch=1.40:contact=0;59:err=0.147:stretch=1.40:contact=0
5,15006,combined_memory_stress_5_15006_deformable_sheet,combined_memory_stress,0.20,deformable_sheet,particle_filter_memory,diagnostic_branch_pull,0.65648,0.40204,0.47563,0.17429,0.66667,0,0.15097,0.25444,1.00000,1.70809,0.51667,0.03333,1.30631,0.15451,1,fixture_snag;occlusion_miss,,01000100,00000000,0:err=0.258:stretch=1.40:contact=1;12:err=0.260:stretch=1.40:contact=0;24:err=0.188:stretch=1.71:contact=0;36:err=0.134:stretch=1.71:contact=1;48:err=0.141:stretch=1.71:contact=1;59:err=0.151:stretch=1.71:contact=1
5,15006,combined_memory_stress_5_15006_deformable_sheet,combined_memory_stress,0.20,deformable_sheet,safety_constrained_particle_filter,fixture_avoid_pull,0.65648,0.23790,0.36450,0.05770,0.66667,1,0.14655,0.41858,0.00000,1.40121,0.03333,0.05000,1.30577,0.16431,0,,,00000000,00000000,0:err=0.256:stretch=1.40:contact=1;12:err=0.176:stretch=1.40:contact=0;24:err=0.127:stretch=1.40:contact=0;36:err=0.129:stretch=1.40:contact=0;48:err=0.143:stretch=1.40:contact=0;59:err=0.147:stretch=1.40:contact=0
5,15006,combined_memory_stress_5_15006_deformable_sheet,combined_memory_stress,0.20,deformable_sheet,ensemble_uncertainty_planner,diagnostic_branch_pull,0.65648,0.39066,0.08663,0.18170,0.66667,0,0.15097,0.26582,1.00000,1.70809,0.51667,0.03333,1.30631,0.15451,1,fixture_snag;occlusion_miss,,01000100,00000000,0:err=0.258:stretch=1.40:contact=1;12:err=0.260:stretch=1.40:contact=0;24:err=0.188:stretch=1.71:contact=0;36:err=0.134:stretch=1.71:contact=1;48:err=0.141:stretch=1.71:contact=1;59:err=0.151:stretch=1.71:contact=1
5,15006,combined_memory_stress_5_15006_deformable_sheet,combined_memory_stress,0.20,deformable_sheet,robust_cem_surrogate,diagnostic_branch_pull,0.65648,0.24561,0.21274,0.18170,0.66667,0,0.15097,0.41087,1.00000,1.70809,0.51667,0.03333,1.30631,0.15451,1,fixture_snag;occlusion_miss,,01000100,00000000,0:err=0.258:stretch=1.40:contact=1;12:err=0.260:stretch=1.40:contact=0;24:err=0.188:stretch=1.71:contact=0;36:err=0.134:stretch=1.71:contact=1;48:err=0.141:stretch=1.71:contact=1;59:err=0.151:stretch=1.71:contact=1
5,15006,combined_memory_stress_5_15006_deformable_sheet,combined_memory_stress,0.20,deformable_sheet,action_conditioned_memory,diagnostic_branch_pull,0.65648,0.33606,0.14663,0.18170,0.66667,0,0.15097,0.32042,1.00000,1.70809,0.51667,0.03333,1.30631,0.15451,1,fixture_snag;occlusion_miss,,01000100,00000000,0:err=0.258:stretch=1.40:contact=1;12:err=0.260:stretch=1.40:contact=0;24:err=0.188:stretch=1.71:contact=0;36:err=0.134:stretch=1.71:contact=1;48:err=0.141:stretch=1.71:contact=1;59:err=0.151:stretch=1.71:contact=1
5,15006,combined_memory_stress_5_15006_deformable_sheet,combined_memory_stress,0.20,deformable_sheet,action_conditioned_memory_v5,fixture_avoid_pull,0.65648,0.28989,0.20613,0.05770,0.66667,1,0.14655,0.36659,0.00000,1.40121,0.03333,0.05000,1.30577,0.16431,0,,,00000000,00000000,0:err=0.256:stretch=1.40:contact=1;12:err=0.176:stretch=1.40:contact=0;24:err=0.127:stretch=1.40:contact=0;36:err=0.129:stretch=1.40:contact=0;48:err=0.143:stretch=1.40:contact=0;59:err=0.147:stretch=1.40:contact=0
5,15006,combined_memory_stress_5_15006_deformable_sheet,combined_memory_stress,0.20,deformable_sheet,oracle_latent_state,pull_high,0.65648,0.65648,0.00000,0.06667,0.66667,1,0.13956,0.00000,0.00000,1.40121,0.03333,0.05000,1.38107,0.17045,0,,,00000000,00000000,0:err=0.255:stretch=1.40:contact=1;12:err=0.168:stretch=1.40:contact=0;24:err=0.118:stretch=1.40:contact=0;36:err=0.122:stretch=1.40:contact=0;48:err=0.137:stretch=1.40:contact=0;59:err=0.140:stretch=1.40:contact=0
5,15007,combined_memory_stress_5_15007_rope,combined_memory_stress,0.20,rope,visible_state_mpc,fixture_avoid_pull,0.70735,0.00000,0.38565,0.05770,0.70000,0,0.19186,0.70735,0.00000,3.03307,0.00000,0.05000,0.84084,0.12175,0,wrong_memory_branch;shape_failure,,00001010,00000000,0:err=0.259:stretch=1.60:contact=0;12:err=0.220:stretch=3.03:contact=0;24:err=0.196:stretch=3.03:contact=0;36:err=0.190:stretch=3.03:contact=0;48:err=0.190:stretch=3.03:contact=0;59:err=0.192:stretch=3.03:contact=0
5,15007,combined_memory_stress_5_15007_rope,combined_memory_stress,0.20,rope,damage_aware_visible_mpc,fixture_avoid_pull,0.70735,0.00000,0.38565,0.05770,0.70000,0,0.19186,0.70735,0.00000,3.03307,0.00000,0.05000,0.84084,0.12175,0,wrong_memory_branch;shape_failure,,00001010,00000000,0:err=0.259:stretch=1.60:contact=0;12:err=0.220:stretch=3.03:contact=0;24:err=0.196:stretch=3.03:contact=0;36:err=0.190:stretch=3.03:contact=0;48:err=0.190:stretch=3.03:contact=0;59:err=0.192:stretch=3.03:contact=0
5,15007,combined_memory_stress_5_15007_rope,combined_memory_stress,0.20,rope,particle_filter_memory,diagnostic_branch_pull,0.70735,0.33100,0.18000,0.18170,0.70000,0,0.17076,0.37635,1.00000,3.54224,0.00000,0.05000,1.35713,0.12884,1,excessive_stretch,,10000000,00000000,0:err=0.262:stretch=1.60:contact=0;12:err=0.267:stretch=1.60:contact=0;24:err=0.219:stretch=3.54:contact=0;36:err=0.176:stretch=3.54:contact=0;48:err=0.167:stretch=3.54:contact=0;59:err=0.171:stretch=3.54:contact=0
5,15007,combined_memory_stress_5_15007_rope,combined_memory_stress,0.20,rope,safety_constrained_particle_filter,gentle_relax_pull,0.70735,0.32300,0.14000,0.05770,0.70000,0,0.15836,0.38435,0.00000,2.55169,0.00000,0.00000,0.58557,0.11210,0,shape_failure,,00000010,00000000,0:err=0.259:stretch=1.60:contact=0;12:err=0.181:stretch=2.55:contact=0;24:err=0.159:stretch=2.55:contact=0;36:err=0.154:stretch=2.55:contact=0;48:err=0.156:stretch=2.55:contact=0;59:err=0.158:stretch=2.55:contact=0
5,15007,combined_memory_stress_5_15007_rope,combined_memory_stress,0.20,rope,ensemble_uncertainty_planner,diagnostic_branch_pull,0.70735,0.35802,0.08000,0.18170,0.70000,0,0.17076,0.34933,1.00000,3.54224,0.00000,0.05000,1.35713,0.12884,1,excessive_stretch,,10000000,00000000,0:err=0.262:stretch=1.60:contact=0;12:err=0.267:stretch=1.60:contact=0;24:err=0.219:stretch=3.54:contact=0;36:err=0.176:stretch=3.54:contact=0;48:err=0.167:stretch=3.54:contact=0;59:err=0.171:stretch=3.54:contact=0
5,15007,combined_memory_stress_5_15007_rope,combined_memory_stress,0.20,rope,robust_cem_surrogate,diagnostic_branch_pull,0.70735,0.32066,0.10000,0.18170,0.70000,0,0.17076,0.38669,1.00000,3.54224,0.00000,0.05000,1.35713,0.12884,1,excessive_stretch,,10000000,00000000,0:err=0.262:stretch=1.60:contact=0;12:err=0.267:stretch=1.60:contact=0;24:err=0.219:stretch=3.54:contact=0;36:err=0.176:stretch=3.54:contact=0;48:err=0.167:stretch=3.54:contact=0;59:err=0.171:stretch=3.54:contact=0
5,15007,combined_memory_stress_5_15007_rope,combined_memory_stress,0.20,rope,action_conditioned_memory,diagnostic_branch_pull,0.70735,0.32404,0.08604,0.18170,0.70000,0,0.17076,0.38330,1.00000,3.54224,0.00000,0.05000,1.35713,0.12884,1,excessive_stretch,,10000000,00000000,0:err=0.262:stretch=1.60:contact=0;12:err=0.267:stretch=1.60:contact=0;24:err=0.219:stretch=3.54:contact=0;36:err=0.176:stretch=3.54:contact=0;48:err=0.167:stretch=3.54:contact=0;59:err=0.171:stretch=3.54:contact=0
5,15007,combined_memory_stress_5_15007_rope,combined_memory_stress,0.20,rope,action_conditioned_memory_v5,gentle_relax_pull,0.70735,0.32264,0.10000,0.05770,0.70000,0,0.15836,0.38471,0.00000,2.55169,0.00000,0.00000,0.58557,0.11210,0,shape_failure,,00000010,00000000,0:err=0.259:stretch=1.60:contact=0;12:err=0.181:stretch=2.55:contact=0;24:err=0.159:stretch=2.55:contact=0;36:err=0.154:stretch=2.55:contact=0;48:err=0.156:stretch=2.55:contact=0;59:err=0.158:stretch=2.55:contact=0
5,15007,combined_memory_stress_5_15007_rope,combined_memory_stress,0.20,rope,oracle_latent_state,center_pull,0.70735,0.70735,0.00000,0.03333,0.70000,1,0.14915,0.00000,0.00000,2.96382,0.00000,0.03333,0.80789,0.12305,0,,,00000000,00000000,0:err=0.259:stretch=1.60:contact=0;12:err=0.174:stretch=2.96:contact=0;24:err=0.150:stretch=2.96:contact=0;36:err=0.145:stretch=2.96:contact=0;48:err=0.147:stretch=2.96:contact=0;59:err=0.149:stretch=2.96:contact=0
6,12000,hidden_strain_memory_6_12000_elastic_band,hidden_strain_memory,0.20,elastic_band,visible_state_mpc,pull_low,0.48947,0.00000,0.38959,0.02250,0.91667,1,0.11290,0.48947,0.00000,2.23328,0.05000,0.00000,0.96740,0.14353,0,,,00000000,00000000,0:err=0.163:stretch=1.44:contact=1;12:err=0.124:stretch=2.23:contact=0;24:err=0.109:stretch=2.23:contact=0;36:err=0.106:stretch=2.23:contact=0;48:err=0.112:stretch=2.23:contact=0;59:err=0.113:stretch=2.23:contact=0
6,12000,hidden_strain_memory_6_12000_elastic_band,hidden_strain_memory,0.20,elastic_band,damage_aware_visible_mpc,pull_low,0.48947,0.00000,0.38959,0.02250,0.91667,1,0.11290,0.48947,0.00000,2.23328,0.05000,0.00000,0.96740,0.14353,0,,,00000000,00000000,0:err=0.163:stretch=1.44:contact=1;12:err=0.124:stretch=2.23:contact=0;24:err=0.109:stretch=2.23:contact=0;36:err=0.106:stretch=2.23:contact=0;48:err=0.112:stretch=2.23:contact=0;59:err=0.113:stretch=2.23:contact=0
6,12000,hidden_strain_memory_6_12000_elastic_band,hidden_strain_memory,0.20,elastic_band,particle_filter_memory,diagnostic_branch_pull,0.48947,0.75369,0.39499,0.10250,0.91667,1,0.11514,0.26422,0.00000,2.09356,0.28333,0.00000,0.86538,0.13981,1,,,00000000,00000000,0:err=0.166:stretch=1.44:contact=1;12:err=0.160:stretch=1.44:contact=1;24:err=0.124:stretch=2.09:contact=0;36:err=0.113:stretch=2.09:contact=0;48:err=0.113:stretch=2.09:contact=0;59:err=0.115:stretch=2.09:contact=0
6,12000,hidden_strain_memory_6_12000_elastic_band,hidden_strain_memory,0.20,elastic_band,safety_constrained_particle_filter,diagnostic_branch_pull,0.48947,0.62677,0.29999,0.10250,0.91667,1,0.11514,0.13730,0.00000,2.09356,0.28333,0.00000,0.86538,0.13981,1,,,00000000,00000000,0:err=0.166:stretch=1.44:contact=1;12:err=0.160:stretch=1.44:contact=1;24:err=0.124:stretch=2.09:contact=0;36:err=0.113:stretch=2.09:contact=0;48:err=0.113:stretch=2.09:contact=0;59:err=0.115:stretch=2.09:contact=0
6,12000,hidden_strain_memory_6_12000_elastic_band,hidden_strain_memory,0.20,elastic_band,ensemble_uncertainty_planner,diagnostic_branch_pull,0.48947,0.74202,0.08000,0.10250,0.91667,1,0.11514,0.25255,0.00000,2.09356,0.28333,0.00000,0.86538,0.13981,1,,,00000000,00000000,0:err=0.166:stretch=1.44:contact=1;12:err=0.160:stretch=1.44:contact=1;24:err=0.124:stretch=2.09:contact=0;36:err=0.113:stretch=2.09:contact=0;48:err=0.113:stretch=2.09:contact=0;59:err=0.115:stretch=2.09:contact=0
6,12000,hidden_strain_memory_6_12000_elastic_band,hidden_strain_memory,0.20,elastic_band,robust_cem_surrogate,diagnostic_branch_pull,0.48947,0.61604,0.16305,0.10250,0.91667,1,0.11514,0.12657,0.00000,2.09356,0.28333,0.00000,0.86538,0.13981,1,,,00000000,00000000,0:err=0.166:stretch=1.44:contact=1;12:err=0.160:stretch=1.44:contact=1;24:err=0.124:stretch=2.09:contact=0;36:err=0.113:stretch=2.09:contact=0;48:err=0.113:stretch=2.09:contact=0;59:err=0.115:stretch=2.09:contact=0
6,12000,hidden_strain_memory_6_12000_elastic_band,hidden_strain_memory,0.20,elastic_band,action_conditioned_memory,diagnostic_branch_pull,0.48947,0.67967,0.09688,0.10250,0.91667,1,0.11514,0.19020,0.00000,2.09356,0.28333,0.00000,0.86538,0.13981,1,,,00000000,00000000,0:err=0.166:stretch=1.44:contact=1;12:err=0.160:stretch=1.44:contact=1;24:err=0.124:stretch=2.09:contact=0;36:err=0.113:stretch=2.09:contact=0;48:err=0.113:stretch=2.09:contact=0;59:err=0.115:stretch=2.09:contact=0
6,12000,hidden_strain_memory_6_12000_elastic_band,hidden_strain_memory,0.20,elastic_band,action_conditioned_memory_v5,pull_low,0.48947,0.64917,0.15644,0.02250,0.91667,1,0.11290,0.15970,0.00000,2.23328,0.05000,0.00000,0.96740,0.14353,0,,,00000000,00000000,0:err=0.163:stretch=1.44:contact=1;12:err=0.124:stretch=2.23:contact=0;24:err=0.109:stretch=2.23:contact=0;36:err=0.106:stretch=2.23:contact=0;48:err=0.112:stretch=2.23:contact=0;59:err=0.113:stretch=2.23:contact=0
6,12000,hidden_strain_memory_6_12000_elastic_band,hidden_strain_memory,0.20,elastic_band,oracle_latent_state,center_pull,0.48947,0.48947,0.00000,0.10833,0.91667,1,0.07848,0.00000,0.00000,1.80569,0.21667,0.00000,0.50012,0.13518,0,,,00000000,00000000,0:err=0.164:stretch=1.44:contact=1;12:err=0.093:stretch=1.81:contact=0;24:err=0.062:stretch=1.81:contact=0;36:err=0.072:stretch=1.81:contact=1;48:err=0.079:stretch=1.81:contact=0;59:err=0.078:stretch=1.81:contact=0
6,12001,hidden_strain_memory_6_12001_deformable_sheet,hidden_strain_memory,0.20,deformable_sheet,visible_state_mpc,pull_high,-0.53399,0.00000,0.34903,0.02250,0.75000,1,0.12505,0.53399,0.00000,1.53394,0.03333,0.01667,1.47066,0.18535,0,,,00000000,00000000,0:err=0.244:stretch=1.37:contact=1;12:err=0.144:stretch=1.53:contact=0;24:err=0.103:stretch=1.53:contact=0;36:err=0.116:stretch=1.53:contact=0;48:err=0.127:stretch=1.53:contact=0;59:err=0.125:stretch=1.53:contact=0
6,12001,hidden_strain_memory_6_12001_deformable_sheet,hidden_strain_memory,0.20,deformable_sheet,damage_aware_visible_mpc,pull_high,-0.53399,0.00000,0.34903,0.02250,0.75000,1,0.12505,0.53399,0.00000,1.53394,0.03333,0.01667,1.47066,0.18535,0,,,00000000,00000000,0:err=0.244:stretch=1.37:contact=1;12:err=0.144:stretch=1.53:contact=0;24:err=0.103:stretch=1.53:contact=0;36:err=0.116:stretch=1.53:contact=0;48:err=0.127:stretch=1.53:contact=0;59:err=0.125:stretch=1.53:contact=0
6,12001,hidden_strain_memory_6_12001_deformable_sheet,hidden_strain_memory,0.20,deformable_sheet,particle_filter_memory,diagnostic_branch_pull,-0.53399,-0.97042,0.71166,0.10250,0.75000,1,0.13104,0.43643,0.00000,1.52423,0.06667,0.01667,1.35075,0.17528,1,,,00000000,00000000,0:err=0.248:stretch=1.37:contact=1;12:err=0.253:stretch=1.37:contact=0;24:err=0.185:stretch=1.52:contact=0;36:err=0.112:stretch=1.52:contact=0;48:err=0.114:stretch=1.52:contact=0;59:err=0.131:stretch=1.52:contact=0
6,12001,hidden_strain_memory_6_12001_deformable_sheet,hidden_strain_memory,0.20,deformable_sheet,safety_constrained_particle_filter,pull_high,-0.53399,-0.69735,0.55333,0.02250,0.75000,1,0.12505,0.16335,0.00000,1.53394,0.03333,0.01667,1.47066,0.18535,0,,,00000000,00000000,0:err=0.244:stretch=1.37:contact=1;12:err=0.144:stretch=1.53:contact=0;24:err=0.103:stretch=1.53:contact=0;36:err=0.116:stretch=1.53:contact=0;48:err=0.127:stretch=1.53:contact=0;59:err=0.125:stretch=1.53:contact=0
6,12001,hidden_strain_memory_6_12001_deformable_sheet,hidden_strain_memory,0.20,deformable_sheet,ensemble_uncertainty_planner,diagnostic_branch_pull,-0.53399,-1.01040,0.08000,0.10250,0.75000,1,0.13104,0.47641,0.00000,1.52423,0.06667,0.01667,1.35075,0.17528,1,,,00000000,00000000,0:err=0.248:stretch=1.37:contact=1;12:err=0.253:stretch=1.37:contact=0;24:err=0.185:stretch=1.52:contact=0;36:err=0.112:stretch=1.52:contact=0;48:err=0.114:stretch=1.52:contact=0;59:err=0.131:stretch=1.52:contact=0
6,12001,hidden_strain_memory_6_12001_deformable_sheet,hidden_strain_memory,0.20,deformable_sheet,robust_cem_surrogate,diagnostic_branch_pull,-0.53399,-0.69798,0.24805,0.10250,0.75000,1,0.13104,0.16399,0.00000,1.52423,0.06667,0.01667,1.35075,0.17528,1,,,00000000,00000000,0:err=0.248:stretch=1.37:contact=1;12:err=0.253:stretch=1.37:contact=0;24:err=0.185:stretch=1.52:contact=0;36:err=0.112:stretch=1.52:contact=0;48:err=0.114:stretch=1.52:contact=0;59:err=0.131:stretch=1.52:contact=0
6,12001,hidden_strain_memory_6_12001_deformable_sheet,hidden_strain_memory,0.20,deformable_sheet,action_conditioned_memory,diagnostic_branch_pull,-0.53399,-0.84386,0.08000,0.10250,0.75000,1,0.13104,0.30987,0.00000,1.52423,0.06667,0.01667,1.35075,0.17528,1,,,00000000,00000000,0:err=0.248:stretch=1.37:contact=1;12:err=0.253:stretch=1.37:contact=0;24:err=0.185:stretch=1.52:contact=0;36:err=0.112:stretch=1.52:contact=0;48:err=0.114:stretch=1.52:contact=0;59:err=0.131:stretch=1.52:contact=0
6,12001,hidden_strain_memory_6_12001_deformable_sheet,hidden_strain_memory,0.20,deformable_sheet,action_conditioned_memory_v5,diagnostic_branch_pull,-0.53399,-0.77084,0.23045,0.10250,0.75000,1,0.13104,0.23685,0.00000,1.52423,0.06667,0.01667,1.35075,0.17528,1,,,00000000,00000000,0:err=0.248:stretch=1.37:contact=1;12:err=0.253:stretch=1.37:contact=0;24:err=0.185:stretch=1.52:contact=0;36:err=0.112:stretch=1.52:contact=0;48:err=0.114:stretch=1.52:contact=0;59:err=0.131:stretch=1.52:contact=0
6,12001,hidden_strain_memory_6_12001_deformable_sheet,hidden_strain_memory,0.20,deformable_sheet,oracle_latent_state,pull_high,-0.53399,-0.53399,0.00000,0.03333,0.75000,1,0.12505,0.00000,0.00000,1.53394,0.03333,0.01667,1.47066,0.18535,0,,,00000000,00000000,0:err=0.244:stretch=1.37:contact=1;12:err=0.144:stretch=1.53:contact=0;24:err=0.103:stretch=1.53:contact=0;36:err=0.116:stretch=1.53:contact=0;48:err=0.127:stretch=1.53:contact=0;59:err=0.125:stretch=1.53:contact=0
6,12002,hidden_strain_memory_6_12002_rope,hidden_strain_memory,0.20,rope,visible_state_mpc,pull_low,-0.40796,0.00000,0.36921,0.02250,0.80000,0,0.18324,0.40796,1.00000,3.52435,0.00000,0.01667,1.12022,0.13145,0,excessive_stretch;wrong_memory_branch;shape_failure,,10001010,00000000,0:err=0.249:stretch=1.24:contact=0;12:err=0.207:stretch=3.52:contact=0;24:err=0.186:stretch=3.52:contact=0;36:err=0.180:stretch=3.52:contact=0;48:err=0.181:stretch=3.52:contact=0;59:err=0.183:stretch=3.52:contact=0
6,12002,hidden_strain_memory_6_12002_rope,hidden_strain_memory,0.20,rope,damage_aware_visible_mpc,pull_low,-0.40796,0.00000,0.36921,0.02250,0.80000,0,0.18324,0.40796,1.00000,3.52435,0.00000,0.01667,1.12022,0.13145,0,excessive_stretch;wrong_memory_branch;shape_failure,,10001010,00000000,0:err=0.249:stretch=1.24:contact=0;12:err=0.207:stretch=3.52:contact=0;24:err=0.186:stretch=3.52:contact=0;36:err=0.180:stretch=3.52:contact=0;48:err=0.181:stretch=3.52:contact=0;59:err=0.183:stretch=3.52:contact=0
6,12002,hidden_strain_memory_6_12002_rope,hidden_strain_memory,0.20,rope,particle_filter_memory,diagnostic_branch_pull,-0.40796,-0.31816,0.20021,0.14650,0.80000,0,0.16535,0.08979,1.00000,3.44933,0.00000,0.01667,1.03676,0.13259,1,excessive_stretch,,10000000,00000000,0:err=0.253:stretch=1.24:contact=0;12:err=0.255:stretch=1.43:contact=0;24:err=0.211:stretch=3.45:contact=0;36:err=0.169:stretch=3.45:contact=0;48:err=0.163:stretch=3.45:contact=0;59:err=0.165:stretch=3.45:contact=0
6,12002,hidden_strain_memory_6_12002_rope,hidden_strain_memory,0.20,rope,safety_constrained_particle_filter,pull_low,-0.40796,-0.28114,0.14417,0.02250,0.80000,0,0.18324,0.12682,1.00000,3.52435,0.00000,0.01667,1.12022,0.13145,0,excessive_stretch;wrong_memory_branch;shape_failure,,10001010,00000000,0:err=0.249:stretch=1.24:contact=0;12:err=0.207:stretch=3.52:contact=0;24:err=0.186:stretch=3.52:contact=0;36:err=0.180:stretch=3.52:contact=0;48:err=0.181:stretch=3.52:contact=0;59:err=0.183:stretch=3.52:contact=0
6,12002,hidden_strain_memory_6_12002_rope,hidden_strain_memory,0.20,rope,ensemble_uncertainty_planner,diagnostic_branch_pull,-0.40796,-0.30231,0.08000,0.14650,0.80000,0,0.16535,0.10564,1.00000,3.44933,0.00000,0.01667,1.03676,0.13259,1,excessive_stretch,,10000000,00000000,0:err=0.253:stretch=1.24:contact=0;12:err=0.255:stretch=1.43:contact=0;24:err=0.211:stretch=3.45:contact=0;36:err=0.169:stretch=3.45:contact=0;48:err=0.163:stretch=3.45:contact=0;59:err=0.165:stretch=3.45:contact=0
6,12002,hidden_strain_memory_6_12002_rope,hidden_strain_memory,0.20,rope,robust_cem_surrogate,diagnostic_branch_pull,-0.40796,-0.28396,0.10029,0.14650,0.80000,0,0.16535,0.12400,1.00000,3.44933,0.00000,0.01667,1.03676,0.13259,1,excessive_stretch,,10000000,00000000,0:err=0.253:stretch=1.24:contact=0;12:err=0.255:stretch=1.43:contact=0;24:err=0.211:stretch=3.45:contact=0;36:err=0.169:stretch=3.45:contact=0;48:err=0.163:stretch=3.45:contact=0;59:err=0.165:stretch=3.45:contact=0
6,12002,hidden_strain_memory_6_12002_rope,hidden_strain_memory,0.20,rope,action_conditioned_memory,diagnostic_branch_pull,-0.40796,-0.30476,0.09122,0.14650,0.80000,0,0.16535,0.10319,1.00000,3.44933,0.00000,0.01667,1.03676,0.13259,1,excessive_stretch,,10000000,00000000,0:err=0.253:stretch=1.24:contact=0;12:err=0.255:stretch=1.43:contact=0;24:err=0.211:stretch=3.45:contact=0;36:err=0.169:stretch=3.45:contact=0;48:err=0.163:stretch=3.45:contact=0;59:err=0.165:stretch=3.45:contact=0
6,12002,hidden_strain_memory_6_12002_rope,hidden_strain_memory,0.20,rope,action_conditioned_memory_v5,gentle_relax_pull,-0.40796,-0.29402,0.10000,0.02250,0.80000,0,0.15442,0.11394,0.00000,2.73142,0.00000,0.00000,0.61104,0.11676,0,shape_failure,,00000010,00000000,0:err=0.250:stretch=1.24:contact=0;12:err=0.174:stretch=2.73:contact=0;24:err=0.153:stretch=2.73:contact=0;36:err=0.150:stretch=2.73:contact=0;48:err=0.152:stretch=2.73:contact=0;59:err=0.154:stretch=2.73:contact=0
6,12002,hidden_strain_memory_6_12002_rope,hidden_strain_memory,0.20,rope,oracle_latent_state,center_pull,-0.40796,-0.40796,0.00000,0.00000,0.80000,1,0.14604,0.00000,0.00000,3.15676,0.00000,0.00000,0.81822,0.12789,0,,,00000000,00000000,0:err=0.249:stretch=1.24:contact=0;12:err=0.166:stretch=3.16:contact=0;24:err=0.145:stretch=3.16:contact=0;36:err=0.141:stretch=3.16:contact=0;48:err=0.144:stretch=3.16:contact=0;59:err=0.146:stretch=3.16:contact=0
6,12003,hidden_strain_memory_6_12003_cloth_strip,hidden_strain_memory,0.20,cloth_strip,visible_state_mpc,pull_low,0.40913,0.00000,0.36588,0.02250,0.91667,0,0.16472,0.40913,0.00000,2.03694,0.00000,0.01667,1.30801,0.14027,0,shape_failure,,00000010,00000000,0:err=0.249:stretch=1.07:contact=0;12:err=0.190:stretch=2.04:contact=0;24:err=0.155:stretch=2.04:contact=0;36:err=0.151:stretch=2.04:contact=0;48:err=0.161:stretch=2.04:contact=0;59:err=0.165:stretch=2.04:contact=0
6,12003,hidden_strain_memory_6_12003_cloth_strip,hidden_strain_memory,0.20,cloth_strip,damage_aware_visible_mpc,pull_low,0.40913,0.00000,0.36588,0.02250,0.91667,0,0.16472,0.40913,0.00000,2.03694,0.00000,0.01667,1.30801,0.14027,0,shape_failure,,00000010,00000000,0:err=0.249:stretch=1.07:contact=0;12:err=0.190:stretch=2.04:contact=0;24:err=0.155:stretch=2.04:contact=0;36:err=0.151:stretch=2.04:contact=0;48:err=0.161:stretch=2.04:contact=0;59:err=0.165:stretch=2.04:contact=0
6,12003,hidden_strain_memory_6_12003_cloth_strip,hidden_strain_memory,0.20,cloth_strip,particle_filter_memory,diagnostic_branch_pull,0.40913,0.38375,0.48158,0.12443,0.91667,0,0.16535,0.02538,0.00000,2.04165,0.36667,0.00000,1.34133,0.14530,1,shape_failure,,00000010,00000000,0:err=0.252:stretch=1.07:contact=0;12:err=0.253:stretch=1.21:contact=1;24:err=0.193:stretch=2.04:contact=0;36:err=0.162:stretch=2.04:contact=0;48:err=0.160:stretch=2.04:contact=0;59:err=0.165:stretch=2.04:contact=0
6,12003,hidden_strain_memory_6_12003_cloth_strip,hidden_strain_memory,0.20,cloth_strip,safety_constrained_particle_filter,pull_low,0.40913,0.21686,0.36927,0.02250,0.91667,0,0.16472,0.19226,0.00000,2.03694,0.00000,0.01667,1.30801,0.14027,0,shape_failure,,00000010,00000000,0:err=0.249:stretch=1.07:contact=0;12:err=0.190:stretch=2.04:contact=0;24:err=0.155:stretch=2.04:contact=0;36:err=0.151:stretch=2.04:contact=0;48:err=0.161:stretch=2.04:contact=0;59:err=0.165:stretch=2.04:contact=0
6,12003,hidden_strain_memory_6_12003_cloth_strip,hidden_strain_memory,0.20,cloth_strip,ensemble_uncertainty_planner,diagnostic_branch_pull,0.40913,0.44243,0.08000,0.10250,0.91667,0,0.16535,0.03331,0.00000,2.04165,0.36667,0.00000,1.34133,0.14530,1,shape_failure,,00000010,00000000,0:err=0.252:stretch=1.07:contact=0;12:err=0.253:stretch=1.21:contact=1;24:err=0.193:stretch=2.04:contact=0;36:err=0.162:stretch=2.04:contact=0;48:err=0.160:stretch=2.04:contact=0;59:err=0.165:stretch=2.04:contact=0
6,12003,hidden_strain_memory_6_12003_cloth_strip,hidden_strain_memory,0.20,cloth_strip,robust_cem_surrogate,pull_low,0.40913,0.22214,0.20444,0.02250,0.91667,0,0.16472,0.18699,0.00000,2.03694,0.00000,0.01667,1.30801,0.14027,0,shape_failure,,00000010,00000000,0:err=0.249:stretch=1.07:contact=0;12:err=0.190:stretch=2.04:contact=0;24:err=0.155:stretch=2.04:contact=0;36:err=0.151:stretch=2.04:contact=0;48:err=0.161:stretch=2.04:contact=0;59:err=0.165:stretch=2.04:contact=0
